-163	0.35	0.93	0.38	nan	nan	-1.56	-30829789152897165400194221890106817656747302755073422851706485926264832.00	30829789152897165400194221890106817656747302755073422851706485926264832.00	-1.00	-5.79	nan	nan	0.00	nan	nan	nan	nan	26569.00	-4330747.00	-nan	-0.01	0.00	-0.00	163.000000
-162	0.98	0.21	4.74	nan	nan	-1.56	-11341645605001201653530489250498031368653787264725074765033119512788992.00	11341645605001201653530489250498031368653787264725074765033119512788992.00	-1.00	-5.78	nan	nan	0.00	nan	nan	nan	nan	26244.00	-4251528.00	-nan	-0.01	0.00	-0.00	162.000000
-161	0.70	-0.71	-0.99	nan	nan	-1.56	-4172358247132387478834915251901903619896066124625966394979993199312896.00	4172358247132387478834915251901903619896066124625966394979993199312896.00	-1.00	-5.77	nan	nan	0.00	nan	nan	nan	nan	25921.00	-4173281.00	-nan	-0.01	0.00	-0.00	161.000000
-160	-0.22	-0.98	0.22	nan	nan	-1.56	-1534924820322121211490125965942273759412785180264163652976871265533952.00	1534924820322121211490125965942273759412785180264163652976871265533952.00	-1.00	-5.77	nan	nan	0.00	nan	nan	nan	nan	25600.00	-4096000.00	-nan	-0.01	0.00	-0.00	160.000000
-159	-0.94	-0.34	2.74	nan	nan	-1.56	-564667285140278515123042565280157832538343531621399061175619110830080.00	564667285140278515123042565280157832538343531621399061175619110830080.00	-1.00	-5.76	nan	nan	0.00	nan	nan	nan	nan	25281.00	-4019679.00	-nan	-0.01	0.00	-0.00	159.000000
-158	-0.80	0.61	-1.31	nan	nan	-1.56	-207729485305201111354035315884879423490915545120780061126748310339584.00	207729485305201111354035315884879423490915545120780061126748310339584.00	-1.00	-5.76	nan	nan	0.00	nan	nan	nan	nan	24964.00	-3944312.00	-nan	-0.01	0.00	-0.00	158.000000
-157	0.08	1.00	0.08	nan	nan	-1.56	-76419406968908732485032266089849524181466171584576570867688704835584.00	76419406968908732485032266089849524181466171584576570867688704835584.00	-1.00	-5.75	nan	nan	0.00	nan	nan	nan	nan	24649.00	-3869893.00	-nan	-0.01	0.00	-0.00	157.000000
-156	0.88	0.47	1.87	nan	nan	-1.56	-28113128730375167192203380239188750757745175706787557799948252610560.00	28113128730375167192203380239188750757745175706787557799948252610560.00	-1.00	-5.74	nan	nan	0.00	nan	nan	nan	nan	24336.00	-3796416.00	-nan	-0.01	0.00	-0.00	156.000000
-155	0.87	-0.49	-1.79	nan	nan	-1.56	-10342242086911236682803765477751363808622442002082748641717618999296.00	10342242086911236682803765477751363808622442002082748641717618999296.00	-1.00	-5.74	nan	nan	0.00	nan	nan	nan	nan	24025.00	-3723875.00	-nan	-0.01	0.00	-0.00	155.000000
-154	0.06	-1.00	-0.06	nan	nan	-1.56	-3804698239392677175631157832438426662834665917599470833300234305536.00	3804698239392677175631157832438426662834665917599470833300234305536.00	-1.00	-5.73	nan	nan	0.00	nan	nan	nan	nan	23716.00	-3652264.00	-nan	-0.01	0.00	-0.00	154.000000
-153	-0.81	-0.59	1.36	nan	nan	-1.56	-1399670262133748576693413838793503293345467296202570620773184045056.00	1399670262133748576693413838793503293345467296202570620773184045056.00	-1.00	-5.72	nan	nan	0.00	nan	nan	nan	nan	23409.00	-3581577.00	-nan	-0.01	0.00	-0.00	153.000000
-152	-0.93	0.36	-2.60	nan	nan	-1.56	-514909913858049554159104842737692835377879455321936476353756921856.00	514909913858049554159104842737692835377879455321936476353756921856.00	-1.00	-5.72	nan	nan	0.00	nan	nan	nan	nan	23104.00	-3511808.00	-nan	-0.01	0.00	-0.00	152.000000
-151	-0.20	0.98	-0.21	nan	nan	-1.56	-189424771363734791046794793174416485802385074008118072805167202304.00	189424771363734791046794793174416485802385074008118072805167202304.00	-1.00	-5.71	nan	nan	0.00	nan	nan	nan	nan	22801.00	-3442951.00	-nan	-0.01	0.00	-0.00	151.000000
-150	0.71	0.70	1.02	nan	nan	-1.56	-69685479033318984514693906469418509399191154628802999332682858496.00	69685479033318984514693906469418509399191154628802999332682858496.00	-1.00	-5.70	nan	nan	0.00	nan	nan	nan	nan	22500.00	-3375000.00	-nan	-0.01	0.00	-0.00	150.000000
-149	0.97	-0.22	-4.36	nan	nan	-1.56	-25635855084541648926558718877024485708832537425592500870266748928.00	25635855084541648926558718877024485708832537425592500870266748928.00	-1.00	-5.70	nan	nan	0.00	nan	nan	nan	nan	22201.00	-3307949.00	-nan	-0.01	0.00	-0.00	149.000000
-148	0.34	-0.94	-0.36	nan	nan	-1.56	-9430904042453259588221151113330603202929799006651948389588008960.00	9430904042453259588221151113330603202929799006651948389588008960.00	-1.00	-5.69	nan	nan	0.00	nan	nan	nan	nan	21904.00	-3241792.00	-nan	-0.01	0.00	-0.00	148.000000
-147	-0.61	-0.79	0.77	nan	nan	-1.56	-3469435708879201859514536844907150779638744984066890339832561664.00	3469435708879201859514536844907150779638744984066890339832561664.00	-1.00	-5.68	nan	nan	0.00	nan	nan	nan	nan	21609.00	-3176523.00	-nan	-0.01	0.00	-0.00	147.000000
-146	-1.00	0.08	-11.87	nan	nan	-1.56	-1276334069762727636829485367505815897819331201471238090797350912.00	1276334069762727636829485367505815897819331201471238090797350912.00	-1.00	-5.68	nan	nan	0.00	nan	nan	nan	nan	21316.00	-3112136.00	-nan	-0.01	0.00	-0.00	146.000000
-145	-0.47	0.88	-0.53	nan	nan	-1.56	-469537064332384848795087218854656748000432538359683052665307136.00	469537064332384848795087218854656748000432538359683052665307136.00	-1.00	-5.67	nan	nan	0.00	nan	nan	nan	nan	21025.00	-3048625.00	-nan	-0.01	0.00	-0.00	145.000000
-144	0.49	0.87	0.56	nan	nan	-1.56	-172733032835877306879341537519927727193013477294144115875774464.00	172733032835877306879341537519927727193013477294144115875774464.00	-1.00	-5.66	nan	nan	0.00	nan	nan	nan	nan	20736.00	-2985984.00	-nan	-0.01	0.00	-0.00	144.000000
-143	1.00	0.06	17.36	nan	nan	-1.56	-63544931591510944129884270732765650309727494239922740610990080.00	63544931591510944129884270732765650309727494239922740610990080.00	-1.00	-5.66	nan	nan	0.00	nan	nan	nan	nan	20449.00	-2924207.00	-nan	-0.01	0.00	-0.00	143.000000
-142	0.59	-0.81	-0.73	nan	nan	-1.56	-23376873923162576366689728137214830594244931391238169386024960.00	23376873923162576366689728137214830594244931391238169386024960.00	-1.00	-5.65	nan	nan	0.00	nan	nan	nan	nan	20164.00	-2863288.00	-nan	-0.01	0.00	-0.00	142.000000
-141	-0.36	-0.93	0.39	nan	nan	-1.56	-8599871315188311652270197995833194125616700306342678114598912.00	8599871315188311652270197995833194125616700306342678114598912.00	-1.00	-5.64	nan	nan	0.00	nan	nan	nan	nan	19881.00	-2803221.00	-nan	-0.01	0.00	-0.00	141.000000
-140	-0.98	-0.20	4.96	nan	nan	-1.56	-3163715853577792534571631761083164399648092924242417745395712.00	3163715853577792534571631761083164399648092924242417745395712.00	-1.00	-5.63	nan	nan	0.00	nan	nan	nan	nan	19600.00	-2744000.00	-nan	-0.01	0.00	-0.00	140.000000
-139	-0.70	0.72	-0.97	nan	nan	-1.56	-1163866020239431089791139470674587416466156824013873967267840.00	1163866020239431089791139470674587416466156824013873967267840.00	-1.00	-5.63	nan	nan	0.00	nan	nan	nan	nan	19321.00	-2685619.00	-nan	-0.01	0.00	-0.00	139.000000
-138	0.23	0.97	0.23	nan	nan	-1.56	-428162381124112489203111134652927247029174728282832159899648.00	428162381124112489203111134652927247029174728282832159899648.00	-1.00	-5.62	nan	nan	0.00	nan	nan	nan	nan	19044.00	-2628072.00	-nan	-0.01	0.00	-0.00	138.000000
-137	0.94	0.33	2.82	nan	nan	-1.56	-157512137498572600742376819953412077239358965207399231651840.00	157512137498572600742376819953412077239358965207399231651840.00	-1.00	-5.61	nan	nan	0.00	nan	nan	nan	nan	18769.00	-2571353.00	-nan	-0.01	0.00	-0.00	137.000000
-136	0.79	-0.61	-1.29	nan	nan	-1.56	-57945477120694269863538578361634322051930805878437156225024.00	57945477120694269863538578361634322051930805878437156225024.00	-1.00	-5.61	nan	nan	0.00	nan	nan	nan	nan	18496.00	-2515456.00	-nan	-0.01	0.00	-0.00	136.000000
-135	-0.09	-1.00	0.09	nan	nan	-1.56	-21316949741573604737365720410919451282620893051988870168576.00	21316949741573604737365720410919451282620893051988870168576.00	-1.00	-5.60	nan	nan	0.00	nan	nan	nan	nan	18225.00	-2460375.00	-nan	-0.01	0.00	-0.00	135.000000
-134	-0.89	-0.46	1.91	nan	nan	-1.56	-7842067558409819981927360919723115196706288024628439810048.00	7842067558409819981927360919723115196706288024628439810048.00	-1.00	-5.59	nan	nan	0.00	nan	nan	nan	nan	17956.00	-2406104.00	-nan	-0.01	0.00	-0.00	134.000000
-133	-0.87	0.49	-1.76	nan	nan	-1.56	-2884935431016501462366644448011158173624286866024830074880.00	2884935431016501462366644448011158173624286866024830074880.00	-1.00	-5.58	nan	nan	0.00	nan	nan	nan	nan	17689.00	-2352637.00	-nan	-0.01	0.00	-0.00	133.000000
-132	-0.05	1.00	-0.05	nan	nan	-1.56	-1061308434178044648937303538753930928587008485680161488896.00	1061308434178044648937303538753930928587008485680161488896.00	-1.00	-5.58	nan	nan	0.00	nan	nan	nan	nan	17424.00	-2299968.00	-nan	-0.01	0.00	-0.00	132.000000
-131	0.81	0.58	1.39	nan	nan	-1.56	-390433553675957560255750206826663150829079661397569175552.00	390433553675957560255750206826663150829079661397569175552.00	-1.00	-5.57	nan	nan	0.00	nan	nan	nan	nan	17161.00	-2248091.00	-nan	-0.01	0.00	-0.00	131.000000
-130	0.93	-0.37	-2.53	nan	nan	-1.56	-143632477540891605288893751300593010529887988280218091520.00	143632477540891605288893751300593010529887988280218091520.00	-1.00	-5.56	nan	nan	0.00	nan	nan	nan	nan	16900.00	-2197000.00	-nan	-0.01	0.00	-0.00	130.000000
-129	0.19	-0.98	-0.20	nan	nan	-1.56	-52839435571812935554457858438840791257502632121458491392.00	52839435571812935554457858438840791257502632121458491392.00	-1.00	-5.55	nan	nan	0.00	nan	nan	nan	nan	16641.00	-2146689.00	-nan	-0.01	0.00	-0.00	129.000000
-128	-0.72	-0.69	1.04	nan	nan	-1.56	-19438542029972974107130313258678923209628198290042388480.00	19438542029972974107130313258678923209628198290042388480.00	-1.00	-5.55	nan	nan	0.00	nan	nan	nan	nan	16384.00	-2097152.00	-nan	-0.01	0.00	-0.00	128.000000
-127	-0.97	0.23	-4.19	nan	nan	-1.56	-7151039979174052479401677056689140764482816087328555008.00	7151039979174052479401677056689140764482816087328555008.00	-1.00	-5.54	nan	nan	0.00	nan	nan	nan	nan	16129.00	-2048383.00	-nan	-0.01	0.00	-0.00	127.000000
-126	-0.33	0.94	-0.35	nan	nan	-1.56	-2630720591333192984543556315980943403127493018821591040.00	2630720591333192984543556315980943403127493018821591040.00	-1.00	-5.53	nan	nan	0.00	nan	nan	nan	nan	15876.00	-2000376.00	-nan	-0.01	0.00	-0.00	126.000000
-125	0.62	0.79	0.78	nan	nan	-1.56	-967788021017861293808198753143006464889886766171947008.00	967788021017861293808198753143006464889886766171947008.00	-1.00	-5.52	nan	nan	0.00	nan	nan	nan	nan	15625.00	-1953125.00	-nan	-0.01	0.00	-0.00	125.000000
-124	1.00	-0.09	-10.73	nan	nan	-1.56	-356029316344466896586355651387721654264466542268776448.00	356029316344466896586355651387721654264466542268776448.00	-1.00	-5.51	nan	nan	0.00	nan	nan	nan	nan	15376.00	-1906624.00	-nan	-0.01	0.00	-0.00	124.000000
